match_id,source_id,canonical_item_id,deck,hebrew,italian,match_type,match_confidence,context_excerpt,review_status
streetwise_match_3783321c34577969,streetwise_episode_a01ed9eeec3f2244,cclex_44aca97eca628b4c,Blue,בעד או נגד,a favore o contro; pro e contro,exact_lexical_entry,high,Be'ad o neged – בעד או נגד,draft_unverified
streetwise_match_ad17b0fb89fdb7f6,streetwise_episode_0b064a8ca384d196,cclex_ea4840e2e2c07a17,Blue,בניגוד ל,in contrasto a; a differenza di,exact_lexical_entry,high,Be-nigud le- – As opposed to – בניגוד ל,draft_unverified
streetwise_match_305ff448d7a124d9,streetwise_episode_0b064a8ca384d196,cclex_44aca97eca628b4c,Blue,בעד או נגד,a favore o contro; pro e contro,exact_lexical_entry,high,Be'ad o neged – בעד או נגד,draft_unverified
streetwise_match_2c446ba7f12ea9b9,streetwise_episode_7be9e577c9dac70c,cclex_aaa784ea43340b69,Lime,אני אוהבת,io (f.) - presente di amare,normalized_hebrew_phrase,medium,ק ר א ד ה י פ צ ק ת שיאנית הקריאה הצעירה של תל אביב יפו כיף לי לקרוא ספרי פנטזיה אבל אני אוהבת גם ספרי מדע בדיוני היא קוראת בחלק גדול מהזמן שהיא ערה צריך לקרוא לה כמה פעמים לארוחת ערב...,draft_unverified
streetwise_match_9f3ec5fe840f3c17,streetwise_episode_63fa871c27f1cbaa,cclex_3d79c464c65300ae,Dark Green,ארוחת בוקר,colazione,normalized_hebrew_phrase,medium,נחמה כה זקוקים לנחמה נחמה נחמה מנחם מנחם אוכל מנחם האוכל מספק חוויה חושית נעימה מנחמת ארוחת בוקר מנחמת אבל אני מנחמת את עצמי בקפה במבה הייתה מנחמת אותי עכשיו עשה שלא אתאווה כל כך להיות מ,draft_unverified
streetwise_match_4d42d6f6fae30c15,streetwise_episode_d43991707c57e9af,cclex_157e5bcb1154c059,Blue,אבטלה,disoccupazione (f.); inoccupazione (f.),exact_lexical_entry,high,Avtala – Unemployment – אבטלה,draft_unverified
streetwise_match_8b5f7004bac5d1f9,streetwise_episode_d43991707c57e9af,cclex_2f1fa2ab4faddaa5,Lime,אני רוצה,io (m.) - presente di volere,normalized_hebrew_phrase,medium,...ו כפתור ביטול מדיניות ביטולים דמי ביטול ביטולים לבטל את ההפסקות סליחה אני צריך צריכה לבטל אני רוצה לבטל בכל שנות קיום האירוויזיון מעולם לא בוטלה תחרות האירוע בוטל שניהם בוטלו מבוטל מב,draft_unverified
streetwise_match_b595437080387eb6,streetwise_episode_d43991707c57e9af,cclex_28733a7d76e1789b,Lime,את עושה,tu (f.) - presente di fare,normalized_hebrew_phrase,medium,...תבטלו לי פגישות התבטל לי תור לרופא התבטלו לי כמה תורים לרופא להתבטל הבוקר חשבתי להתבטל מה את עושה מתבטלת בכיף הוא מה זה מתבטל בפני הבוס שלו מובטל הוא קיצץ בדקה שלושה מפעלים ו איש הפכו,draft_unverified
streetwise_match_a17ea4fd7c6ea4c8,streetwise_episode_e08d70dd3b3598db,cclex_5c8f77a174b3a115,Red,יין אדום,vino rosso,exact_lexical_entry,high,Yain adom – Red wine – יין אדום,draft_unverified
streetwise_match_34c6b3ab2be21ea8,streetwise_episode_e08d70dd3b3598db,cclex_3a8ea89afd4fcb63,Red,יין לבן,vino bianco,exact_lexical_entry,high,Yain lavan – White wine – יין לבן,draft_unverified
streetwise_match_f7d01464ac739943,streetwise_episode_e08d70dd3b3598db,cclex_49de537dca2fa171,Orange,מעניין,interessante,exact_lexical_entry,high,Me'anyen – Interesting – מעניין,draft_unverified
streetwise_match_37af31dc0fe8ebec,streetwise_episode_e08d70dd3b3598db,cclex_927ad172b7ad9cdd,Yellow,מלון,hotel / albergo,exact_lexical_entry,high,Malon – Hotel – מלון,draft_unverified
streetwise_match_31f34b0d91969b18,streetwise_episode_e08d70dd3b3598db,cclex_3161d6cace9795a2,Blue,ירח,luna (f.),exact_lexical_entry,high,Yare'ach – Moon – ירח,draft_unverified
streetwise_match_637d3204c87360d3,streetwise_episode_e08d70dd3b3598db,cclex_ff68c48f9028c18d,Lime,הורים,genitori,exact_lexical_entry,high,Horim – Parents – הורים,draft_unverified
streetwise_match_ab0c3f004cc4bb2d,streetwise_episode_e08d70dd3b3598db,cclex_86cce2bb6b4041d8,Lime,לאחר,fare tardi,exact_lexical_entry,high,Le'acher – To be late – לאחר,draft_unverified
streetwise_match_746758e2b0d71b14,streetwise_episode_e08d70dd3b3598db,cclex_0213ba097ec5fc56,Green,ריח,odore,exact_lexical_entry,high,Re'ach – Smell – ריח,draft_unverified
streetwise_unmatched_cd5b98b3f40fcfeb,streetwise_episode_338b1cca29895c21,,,,,unmatched_hebrew_page,low,"When job hunting, the Hebrew word דרושים, wanted, is what you'll find written on job ads. Guy also talks about a slang term that, well, doesn't hold anything back. A real hitter, o",source_only
streetwise_match_26c00fac96d7ffdb,streetwise_episode_e3ca3242dd5c1417,cclex_05b7afb84ca8bf68,Dark Green,להגביל,limitare,exact_lexical_entry,high,Lehagbil – To limit – להגביל,draft_unverified
streetwise_match_9624c9e6ae4ae2a4,streetwise_episode_e3ca3242dd5c1417,cclex_2c3d32336d50ef12,Dark Green,זמן מוגבל,tempo limitato,normalized_hebrew_phrase,medium,...יגביל אותי יגביל אותי יגביל יזמין הכדורסל הגביל אותי מגביל להגביל להגביל מסכים אחת לאיזה זמן מוגבל המבצע מוגבל בזמן מבצע לזמן מוגבל מבצע מוגבל ליחידה אחת ללקוח מהדורה מוגבלת בירה במהד,draft_unverified
streetwise_match_b495becf98280b2c,streetwise_episode_aa8e45c864dbe787,cclex_8bc704dc6b94bc7b,Red,גם אני,anche io,normalized_hebrew_phrase,medium,...תה אומר שמגיע לו למה זה מגיע לי לא הגיע לה שנים לא שמעתי שום דבר ממנה לא שמעתי מרחלי כלום גם אני לא שמעתי כלום ממנה לשמוע משהו ממישהו איפה עוד תמצא אחת כמוני שתבין אותך איפה עוד אמצא ,draft_unverified
streetwise_match_52fc42347be6c9df,streetwise_episode_aa8e45c864dbe787,cclex_8864be10893b5f05,Pink,גם אני לא,neanch'io,normalized_hebrew_phrase,medium,...תה אומר שמגיע לו למה זה מגיע לי לא הגיע לה שנים לא שמעתי שום דבר ממנה לא שמעתי מרחלי כלום גם אני לא שמעתי כלום ממנה לשמוע משהו ממישהו איפה עוד תמצא אחת כמוני שתבין אותך איפה עוד אמצא ,draft_unverified
streetwise_match_cc7738a0e7467715,streetwise_episode_78b2645bc148168d,cclex_3f7cafb7fe565415,Orange,הוא עשה,lui - passato di fare / lui - passato di fare,normalized_hebrew_phrase,medium,...תרגילי סקוואטים ומשקולות לא חייבים לתרגיל הזה משקולות הילד הקטן ל ל ב ב עשה למישהו תרגיל הוא עשה לי מה זה תרגיל היא עשתה לי מה זה תרגיל הם עשו לי מה זה תרגיל תרגיל מלוכלך מסריח הם מתר,draft_unverified
streetwise_match_1305d88e82da477b,streetwise_episode_78b2645bc148168d,cclex_654fdf34ca31c3ab,Orange,היא עשתה,lei - passato di fare / lei - passato di fare,normalized_hebrew_phrase,medium,...ות לא חייבים לתרגיל הזה משקולות הילד הקטן ל ל ב ב עשה למישהו תרגיל הוא עשה לי מה זה תרגיל היא עשתה לי מה זה תרגיל הם עשו לי מה זה תרגיל תרגיל מלוכלך מסריח הם מתרגלים הם מתרגלים חילוץ ,draft_unverified
streetwise_unmatched_14f52d536a6438aa,streetwise_episode_4dfa37cd93692d56,,,,,unmatched_hebrew_page,low,Guf stami – The Impersonal (gramm.) – גוף סתמי,source_only
streetwise_match_9eb9a033c14437ce,streetwise_episode_ca95709f85347165,cclex_892cdc0ecd9c6dc4,Lime,אני עושה,io (m.) - presente di fare,normalized_hebrew_phrase,medium,...פס תמלאי את הטופס צריך למלא את הטופס מדריך למילוי טופס ביטוח לאומי מילוי בזמן שהבצק מתקרר אני עושה את המילוי חציל ממולא חציל ממולא בבשר חצילים ממולאים ממולאים גלבי מלאן מלאן מלאנתלפים,draft_unverified
streetwise_match_210e7047e8ad98de,streetwise_episode_1f79eb6847cd3235,cclex_c722eb639013c291,Lime,אני זוכר,io (m.) - presente di ricordare,normalized_hebrew_phrase,medium,מלא מודה בפה מלא מ ל א מלא מלאה אני זוכר בלילות של ירח מלא אני מקפידה להגיד שאני שמנה אני לא מלאה במקומות הנכונים בחור מלא בחורה מ...,draft_unverified
streetwise_match_d4bea7610dbe4b8c,streetwise_episode_fa74803965b7e045,cclex_82ce9829b68198d0,Yellow,תוכנית,piano / programma,exact_lexical_entry,high,"Tochnit – Program, plan – תוכנית",draft_unverified
streetwise_match_950fb4f92115e4ff,streetwise_episode_fa74803965b7e045,cclex_ed4d7af87a9ea3d5,Dark Green,תוכנה,software,exact_lexical_entry,high,Tochna – Software – תוכנה,draft_unverified
streetwise_match_dff58bebc161830c,streetwise_episode_fa74803965b7e045,cclex_d3dfcbb666b11bd7,Indigo,תוכנה,software,exact_lexical_entry,high,Tochna – Software – תוכנה,draft_unverified
streetwise_unmatched_f38a3f0694671b43,streetwise_episode_a4c744f5d540274c,,,,,unmatched_hebrew_page,low,"The Hebrew word כוח means power, strength, or energy. Other than the frequently used saying, אין לי כוח, there are other words and expressions that we must cover, like ""super power",source_only
streetwise_unmatched_70f2af9806b635c2,streetwise_episode_094bb60edb4e178c,,,,,unmatched_hebrew_page,low,Devek - Glue - דבק,source_only
streetwise_match_a2a6e58be49dcbb3,streetwise_episode_66286d93fffb6263,cclex_98046c5a74045557,Dark Green,תא מדידה,camerino,exact_lexical_entry,high,Ta medida - Fitting room - תא מדידה,draft_unverified
streetwise_unmatched_1fd46dbfca4c9041,streetwise_episode_c2c272017bfd7233,,,,,unmatched_hebrew_page,low,"The Hebrew word בידוד, quarantine, will likely be the word of the year. So it's appropriate that Guy discusses its root, ב.ד.ד, and covers some of the Hebrew words derived from it,",source_only
streetwise_match_c696224091509df0,streetwise_episode_afe0a8cd9b8a29f2,cclex_2f1fa2ab4faddaa5,Lime,אני רוצה,io (m.) - presente di volere,normalized_hebrew_phrase,medium,...גולף לזרום חשמל זורם בכפות ידיך תאמין שהחיים זורמים מים זורמים מים עומדים לנהל שיחה זורמת אני רוצה שתורידו את הפילטרים וככה השיחות שלכם יהיו הרבה יותר זורמות ומעניינות אני זורם נו זרו,draft_unverified
streetwise_match_4a0b3f80490c2fc1,streetwise_episode_afe0a8cd9b8a29f2,cclex_981875c6f75384ef,Lime,לזרום,fluire (infinito),exact_lexical_entry,high,Lizrom - To flow - לזרום,draft_unverified
streetwise_unmatched_7abd8c65aee96564,streetwise_episode_44bb65b341bd0ebb,,,,,unmatched_hebrew_page,low,What's לקנפג (,source_only
streetwise_unmatched_eaeba95b86fef418,streetwise_episode_1eb8bc782e7121a8,,,,,unmatched_hebrew_page,low,Slang usage of the word קרוע (,source_only
streetwise_unmatched_b9333268446cde86,streetwise_episode_ca35b3bb34497cf5,,,,,unmatched_hebrew_page,low,Somebody posted some old footage of me from the '80s on YouTube - מישהו העלה ליוטיוב סרטון ישן שלי משנות השמונים,source_only
streetwise_match_067589d21a2f5407,streetwise_episode_83abf759d8414a7e,cclex_5475bb068e58244a,Orange,חריף,piccante,exact_lexical_entry,high,Harif? - Spicy? - ?חריף,draft_unverified
streetwise_match_6a1346ebaf1157b3,streetwise_episode_83abf759d8414a7e,cclex_ed046f6d00058877,Orange,לשים,mettere,exact_lexical_entry,high,Lasim - To put - לשים,draft_unverified
streetwise_match_531bc0b2d6429480,streetwise_episode_83abf759d8414a7e,cclex_6ec9bb8e5c8a3b3c,Lime,לשים,mettere (infinito),exact_lexical_entry,high,Lasim - To put - לשים,draft_unverified
streetwise_unmatched_13caf9a45a9d3d69,streetwise_episode_8daf6b2dbb59ce20,,,,,unmatched_hebrew_page,low,".היום חגגו שערי הצהובונים, את האש חטפה בעיקר מייגן, מי שנתפסת כמי שהפרידה בין הנסיך למשפחתו",source_only
streetwise_unmatched_6b7710775db73b26,streetwise_episode_3e578822406b3b6a,,,,,unmatched_hebrew_page,low,The Hebrew word הרי (harei) is a tiny elusive word used to emphasize the words that follow it. Listen to the examples Guy prepared to help explain this somewhat fancy word.,source_only
streetwise_match_eb413ccf312a36af,streetwise_episode_222859310aeeeeb2,cclex_527273d485f59dba,Blue,מקרר,frigorifero (m.); frigo (m.),exact_lexical_entry,high,Mekarer - Refrigerator - מקרר,draft_unverified
streetwise_unmatched_018813086e52fb07,streetwise_episode_d3a6c3885226c274,,,,,unmatched_hebrew_page,low,"The Hebrew word סיפור (sipur) means a story. Though in certain situations סיפור could also mean a matter, a thing, or a mess.",source_only
streetwise_unmatched_bbf5777f3a0a4f51,streetwise_episode_160abc7005a38a83,,,,,unmatched_hebrew_page,low,Hachlaka al ha-kerach - Ice skating - החלקה על הקרח,source_only
streetwise_unmatched_deea71378166c268,streetwise_episode_d5cfd0d8cc2a05ec,,,,,unmatched_hebrew_page,low,"The Hebrew word פיצוץ (pitsuts) means explosion but is also used in the same fashion as the English phrase, ""a blast,"" meaning incredible or highly entertaining. And did you know t",source_only
streetwise_unmatched_6e523340f802a7df,streetwise_episode_4c68605b330b9508,,,,,unmatched_hebrew_page,low,"What does an Israeli judo champion mean when she says, האש כבתה לגמרי (""ha-esh kavta legamrei"")? And how do you tell a technician that your laptop keeps dying on you?",source_only
streetwise_match_b8fb938da4ce67fb,streetwise_episode_227f7c5ec4703d8e,cclex_3a969c2d1f861fe6,Purple,...לסלק את,espellere qualcuno; bandire; eliminare,normalized_hebrew_phrase,medium,לסלק לסלק את כל הרגשות המיותרים לסלק מתחים לסלק חתולים סילוק סילוק רעלים מהגוף סילוק עין הרע סילוק יונ...,draft_unverified
streetwise_match_20c0e9decfa36288,streetwise_episode_a93407c85657fcd5,cclex_d2a5bc227d20810f,Lime,אתה רוצה,tu (m.) - presente di volere,normalized_hebrew_phrase,medium,...וחים אפשר לזרז את זה טיפה אני אנסה לזרז את זה תזרז תזרזי תזרזו אותם זירוז לידה הליך מזורז אתה רוצה קורס מזורז שיסביר לך איך לנשק אותי הוא מזדרז למזוג לה סטלה להזדרז אני ממליץ להזדרז ו,draft_unverified
